2020-04-28 01:04:994 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:291 INFO  OpenAccountPage :61 - Clicking on process button [[ChromeDriver: chrome on WINDOWS (f2f3d9afa558e163ce9da430ee2a9c6c)] -> xpath: //button[contains(text(),'Process')]]
2020-04-28 12:04:863 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:684 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (4c8d87593637e26c36743e6b7a6a734e)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-28 12:04:62 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (4c8d87593637e26c36743e6b7a6a734e)] -> id: userSelect]
2020-04-28 12:04:208 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (4c8d87593637e26c36743e6b7a6a734e)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:485 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (4c8d87593637e26c36743e6b7a6a734e)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:943 INFO  CustomerLoginPage :24 - Getting logout text [[ChromeDriver: chrome on WINDOWS (4c8d87593637e26c36743e6b7a6a734e)] -> xpath: //button[@class='btn logout']]
2020-04-28 12:04:04 INFO  CustomerLoginPage :30 - Clicking on logout button [[ChromeDriver: chrome on WINDOWS (4c8d87593637e26c36743e6b7a6a734e)] -> xpath: //button[@class='btn logout']]
2020-04-28 12:04:126 INFO  CustomerPage :45 - Getting your name message [[ChromeDriver: chrome on WINDOWS (4c8d87593637e26c36743e6b7a6a734e)] -> xpath: //label[contains(text(),'Your Name :')]]
2020-04-28 12:04:452 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:252 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (12e072b3e940bc4bc91ad19948102c4d)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-28 12:04:758 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (12e072b3e940bc4bc91ad19948102c4d)] -> id: userSelect]
2020-04-28 12:04:52 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (12e072b3e940bc4bc91ad19948102c4d)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:218 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (12e072b3e940bc4bc91ad19948102c4d)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:666 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (12e072b3e940bc4bc91ad19948102c4d)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-28 12:04:269 INFO  AccountPage :42 - Enter amount to deposit 100Enter amount [[ChromeDriver: chrome on WINDOWS (12e072b3e940bc4bc91ad19948102c4d)] -> xpath: //input[@placeholder='amount']]
2020-04-28 12:04:350 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (12e072b3e940bc4bc91ad19948102c4d)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-28 12:04:257 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:539 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (4967abd44657a5c10a8c249c80dfff5f)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-28 12:04:47 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (4967abd44657a5c10a8c249c80dfff5f)] -> id: userSelect]
2020-04-28 12:04:196 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (4967abd44657a5c10a8c249c80dfff5f)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:414 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (4967abd44657a5c10a8c249c80dfff5f)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:846 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (4967abd44657a5c10a8c249c80dfff5f)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-28 12:04:223 INFO  AccountPage :42 - Enter amount to deposit 50Enter amount [[ChromeDriver: chrome on WINDOWS (4967abd44657a5c10a8c249c80dfff5f)] -> xpath: //input[@placeholder='amount']]
2020-04-28 12:04:353 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (4967abd44657a5c10a8c249c80dfff5f)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-28 12:04:619 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:960 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (37726b11cb293f613fcaaa758605b660)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:260 INFO  BankManagerLoginPage :37 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (37726b11cb293f613fcaaa758605b660)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-28 12:04:793 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (37726b11cb293f613fcaaa758605b660)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-28 12:04:16 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (37726b11cb293f613fcaaa758605b660)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-28 12:04:251 INFO  BankManagerLoginPage :55 - Clicking to delete customer [[ChromeDriver: chrome on WINDOWS (37726b11cb293f613fcaaa758605b660)] -> xpath: //button[contains(text(),'Delete')]]
